Event_ID,Zone_ID,Sensor_ID,Sensor_Type,Reading,Timestamp
SNS_EVT_01475,SGR_ZONE_057,SNS_INF_057_03,Infrared,0.4759,2026-08-21 10:55:16
SNS_EVT_01476,SGR_ZONE_061,SNS_SEI_061_03,Seismic,0.1209,2026-08-21 16:40:21
SNS_EVT_01477,SGR_ZONE_027,SNS_VIB_027_01,Vibration,0.7015,2026-08-21 03:09:58
SNS_EVT_01478,SGR_ZONE_040,SNS_VIB_040_03,Vibration,0.9109,2026-08-21 06:09:24
SNS_EVT_01479,SGR_ZONE_127,SNS_INF_127_01,Infrared,0.2099,2026-08-21 09:01:55
SNS_EVT_01480,SGR_ZONE_087,SNS_ACO_087_02,Acoustic,0.9515,2026-08-21 21:12:11
SNS_EVT_01481,SGR_ZONE_071,SNS_MOT_071_01,Motion,0.15,2026-08-21 16:03:51
SNS_EVT_01482,SGR_ZONE_115,SNS_MOT_115_01,Motion,0.1952,2026-08-21 06:08:43
SNS_EVT_01483,SGR_ZONE_099,SNS_INF_099_01,Infrared,0.1472,2026-08-21 20:26:50
SNS_EVT_01484,SGR_ZONE_118,SNS_MOT_118_02,Motion,0.3602,2026-08-21 21:09:54
SNS_EVT_01485,SGR_ZONE_137,SNS_VIB_137_01,Vibration,0.9458,2026-08-21 23:12:51
SNS_EVT_01486,SGR_ZONE_071,SNS_ACO_071_02,Acoustic,0.1671,2026-08-21 17:20:43
SNS_EVT_01487,SGR_ZONE_127,SNS_MOT_127_01,Motion,0.293,2026-08-21 19:54:47
SNS_EVT_01488,SGR_ZONE_088,SNS_INF_088_04,Infrared,0.1002,2026-08-21 14:21:31
SNS_EVT_01489,SGR_ZONE_043,SNS_ACO_043_04,Acoustic,0.7113,2026-08-21 08:42:48
SNS_EVT_01490,SGR_ZONE_112,SNS_SEI_112_02,Seismic,0.334,2026-08-21 22:31:36
SNS_EVT_01491,SGR_ZONE_096,SNS_ACO_096_04,Acoustic,0.3721,2026-08-21 19:36:08
SNS_EVT_01492,SGR_ZONE_102,SNS_MOT_102_03,Motion,0.0459,2026-08-21 10:08:48
SNS_EVT_01493,SGR_ZONE_041,SNS_ACO_041_02,Acoustic,0.3054,2026-08-21 12:34:43
SNS_EVT_01494,SGR_ZONE_040,SNS_VIB_040_04,Vibration,0.3011,2026-08-21 20:42:17
SNS_EVT_01495,SGR_ZONE_040,SNS_MOT_040_03,Motion,0.1401,2026-08-21 22:20:15
SNS_EVT_01496,SGR_ZONE_051,SNS_MOT_051_01,Motion,0.3067,2026-08-21 12:41:45
SNS_EVT_01497,SGR_ZONE_090,SNS_VIB_090_03,Vibration,0.9788,2026-08-21 21:38:11
SNS_EVT_01498,SGR_ZONE_115,SNS_MOT_115_02,Motion,0.355,2026-08-21 18:12:35
SNS_EVT_01499,SGR_ZONE_128,SNS_INF_128_01,Infrared,0.2467,2026-08-21 14:30:11
SNS_EVT_01500,SGR_ZONE_085,SNS_SEI_085_02,Seismic,0.5771,2026-08-21 15:20:04
