Event_ID,Zone_ID,Date,Month,Season,Hour,Detection_Status,Outcome,Method,Response_Time_Min,Weather_Condition
EVT_071_02418,SGR_ZONE_071,2023-11-27,11,Autumn,1,1,Retreated,Foot Patrol,5.0,Cloudy
EVT_071_02419,SGR_ZONE_071,2023-12-27,12,Winter,0,1,Retreated,Foot Patrol,8.0,Clear
EVT_071_02420,SGR_ZONE_071,2023-12-27,12,Winter,1,1,Retreated,Foot Patrol,55.0,Clear
EVT_071_02421,SGR_ZONE_071,2023-12-27,12,Winter,0,1,Alert Triggered,Drone (Suspicious),37.0,Cloudy
EVT_071_02422,SGR_ZONE_071,2024-01-26,1,Winter,3,1,Neutralized,Vehicle,20.0,Clear
EVT_071_02423,SGR_ZONE_071,2024-02-25,2,Winter,23,1,Neutralized,Unknown,29.0,Cloudy
EVT_071_02424,SGR_ZONE_071,2024-02-25,2,Winter,0,0,Undetected,Foot Patrol,,Clear
EVT_071_02425,SGR_ZONE_071,2024-03-26,3,Spring,0,1,Neutralized,Vehicle,58.0,Cloudy
EVT_071_02426,SGR_ZONE_071,2024-03-26,3,Spring,0,1,Alert Triggered,Unknown,9.0,Cloudy
EVT_071_02427,SGR_ZONE_071,2024-04-25,4,Spring,0,0,Undetected,Foot Patrol,,Cloudy
EVT_071_02428,SGR_ZONE_071,2024-05-25,5,Spring,0,1,Neutralized,Drone (Suspicious),38.0,Cloudy
EVT_071_02429,SGR_ZONE_071,2024-05-25,5,Spring,0,1,Alert Triggered,Foot Patrol,9.0,Fog
EVT_071_02430,SGR_ZONE_071,2024-05-25,5,Spring,22,1,Retreated,Foot Patrol,8.0,Cloudy
EVT_071_02431,SGR_ZONE_071,2024-06-24,6,Monsoon,1,1,Neutralized,Drone (Suspicious),36.0,Clear
EVT_071_02432,SGR_ZONE_071,2024-06-24,6,Monsoon,4,1,Neutralized,Drone (Suspicious),17.0,Cloudy
EVT_071_02433,SGR_ZONE_071,2024-08-23,8,Monsoon,3,1,Neutralized,Foot Patrol,18.0,Cloudy
EVT_071_02434,SGR_ZONE_071,2024-08-23,8,Monsoon,1,1,Retreated,Drone (Suspicious),22.0,Clear
EVT_071_02435,SGR_ZONE_071,2024-09-22,9,Autumn,0,1,Retreated,Drone (Suspicious),45.0,Cloudy
EVT_071_02436,SGR_ZONE_071,2024-10-22,10,Autumn,23,1,Retreated,Vehicle,17.0,Clear
EVT_071_02437,SGR_ZONE_071,2024-10-22,10,Autumn,22,1,Retreated,Foot Patrol,23.0,Cloudy
EVT_072_02438,SGR_ZONE_072,2023-01-01,1,Winter,22,1,Retreated,Unknown,59.0,Clear
EVT_072_02439,SGR_ZONE_072,2023-01-31,1,Winter,0,1,Neutralized,Foot Patrol,11.0,Cloudy
EVT_072_02440,SGR_ZONE_072,2023-01-31,1,Winter,22,1,Retreated,Vehicle,43.0,Fog
EVT_072_02441,SGR_ZONE_072,2023-03-02,3,Spring,23,1,Retreated,Unknown,29.0,Fog
EVT_072_02442,SGR_ZONE_072,2023-05-01,5,Spring,1,0,Undetected,Foot Patrol,,Clear
EVT_072_02443,SGR_ZONE_072,2023-05-01,5,Spring,0,1,Neutralized,Vehicle,59.0,Fog
EVT_072_02444,SGR_ZONE_072,2023-05-31,5,Spring,22,1,Retreated,Unknown,30.0,Cloudy
EVT_072_02445,SGR_ZONE_072,2023-07-30,7,Monsoon,23,1,Alert Triggered,Unknown,19.0,Snow
EVT_072_02446,SGR_ZONE_072,2023-07-30,7,Monsoon,0,1,Neutralized,Unknown,20.0,Fog
EVT_072_02447,SGR_ZONE_072,2023-07-30,7,Monsoon,2,1,Retreated,Unknown,55.0,Snow
EVT_072_02448,SGR_ZONE_072,2023-08-29,8,Monsoon,3,1,Retreated,Foot Patrol,30.0,Snow
EVT_072_02449,SGR_ZONE_072,2023-08-29,8,Monsoon,0,1,Retreated,Vehicle,17.0,Fog
EVT_072_02450,SGR_ZONE_072,2023-08-29,8,Monsoon,1,1,Retreated,Foot Patrol,13.0,Cloudy
EVT_072_02451,SGR_ZONE_072,2023-08-29,8,Monsoon,22,1,Retreated,Unknown,20.0,Cloudy
EVT_072_02452,SGR_ZONE_072,2023-08-29,8,Monsoon,23,0,Undetected,Vehicle,,Clear
EVT_072_02453,SGR_ZONE_072,2023-08-29,8,Monsoon,22,1,Retreated,Foot Patrol,58.0,Clear
EVT_072_02454,SGR_ZONE_072,2023-08-29,8,Monsoon,1,1,Neutralized,Foot Patrol,13.0,Snow
EVT_072_02455,SGR_ZONE_072,2023-08-29,8,Monsoon,3,1,Alert Triggered,Foot Patrol,50.0,Fog
EVT_072_02456,SGR_ZONE_072,2023-09-28,9,Autumn,2,1,Retreated,Foot Patrol,56.0,Cloudy
EVT_072_02457,SGR_ZONE_072,2023-09-28,9,Autumn,22,1,Retreated,Unknown,20.0,Cloudy
EVT_072_02458,SGR_ZONE_072,2023-09-28,9,Autumn,23,0,Undetected,Vehicle,,Clear
EVT_072_02459,SGR_ZONE_072,2023-09-28,9,Autumn,1,1,Alert Triggered,Foot Patrol,33.0,Cloudy
EVT_072_02460,SGR_ZONE_072,2023-09-28,9,Autumn,23,1,Neutralized,Foot Patrol,8.0,Clear
EVT_072_02461,SGR_ZONE_072,2023-10-28,10,Autumn,0,1,Retreated,Foot Patrol,35.0,Fog
EVT_072_02462,SGR_ZONE_072,2023-10-28,10,Autumn,4,1,Retreated,Foot Patrol,54.0,Cloudy
EVT_072_02463,SGR_ZONE_072,2023-11-27,11,Autumn,3,1,Retreated,Vehicle,42.0,Fog
EVT_072_02464,SGR_ZONE_072,2023-12-27,12,Winter,0,1,Retreated,Foot Patrol,39.0,Clear
EVT_072_02465,SGR_ZONE_072,2024-01-26,1,Winter,1,1,Retreated,Vehicle,55.0,Cloudy
EVT_072_02466,SGR_ZONE_072,2024-02-25,2,Winter,1,1,Retreated,Unknown,42.0,Cloudy
EVT_072_02467,SGR_ZONE_072,2024-02-25,2,Winter,3,1,Retreated,Unknown,40.0,Clear
EVT_072_02468,SGR_ZONE_072,2024-03-26,3,Spring,2,0,Undetected,Unknown,,Cloudy
EVT_072_02469,SGR_ZONE_072,2024-04-25,4,Spring,0,1,Retreated,Vehicle,19.0,Fog
EVT_072_02470,SGR_ZONE_072,2024-05-25,5,Spring,3,1,Retreated,Drone (Suspicious),36.0,Clear
EVT_072_02471,SGR_ZONE_072,2024-05-25,5,Spring,2,1,Retreated,Foot Patrol,16.0,Clear
EVT_072_02472,SGR_ZONE_072,2024-05-25,5,Spring,0,1,Retreated,Foot Patrol,44.0,Fog
EVT_072_02473,SGR_ZONE_072,2024-07-24,7,Monsoon,2,1,Retreated,Vehicle,37.0,Cloudy
EVT_072_02474,SGR_ZONE_072,2024-07-24,7,Monsoon,1,1,Neutralized,Foot Patrol,19.0,Clear
EVT_072_02475,SGR_ZONE_072,2024-07-24,7,Monsoon,23,1,Retreated,Vehicle,25.0,Cloudy
EVT_072_02476,SGR_ZONE_072,2024-08-23,8,Monsoon,22,1,Neutralized,Foot Patrol,46.0,Clear
EVT_072_02477,SGR_ZONE_072,2024-09-22,9,Autumn,23,0,Undetected,Unknown,,Cloudy
EVT_072_02478,SGR_ZONE_072,2024-09-22,9,Autumn,1,1,Alert Triggered,Foot Patrol,21.0,Clear
EVT_072_02479,SGR_ZONE_072,2024-10-22,10,Autumn,2,1,Retreated,Vehicle,55.0,Fog
EVT_072_02480,SGR_ZONE_072,2024-10-22,10,Autumn,22,1,Neutralized,Vehicle,24.0,Fog
EVT_072_02481,SGR_ZONE_072,2024-11-21,11,Autumn,23,1,Alert Triggered,Foot Patrol,31.0,Cloudy
EVT_073_02482,SGR_ZONE_073,2023-01-31,1,Winter,0,1,Neutralized,Vehicle,8.0,Fog
EVT_073_02483,SGR_ZONE_073,2023-01-31,1,Winter,1,1,Alert Triggered,Drone (Suspicious),17.0,Cloudy
EVT_073_02484,SGR_ZONE_073,2023-01-31,1,Winter,2,1,Retreated,Unknown,56.0,Cloudy
EVT_073_02485,SGR_ZONE_073,2023-04-01,4,Spring,1,1,Neutralized,Unknown,10.0,Cloudy
EVT_073_02486,SGR_ZONE_073,2023-05-01,5,Spring,1,1,Retreated,Drone (Suspicious),6.0,Clear
EVT_073_02487,SGR_ZONE_073,2023-05-01,5,Spring,23,1,Retreated,Unknown,7.0,Cloudy
EVT_073_02488,SGR_ZONE_073,2023-05-31,5,Spring,0,0,Undetected,Foot Patrol,,Fog
EVT_073_02489,SGR_ZONE_073,2023-08-29,8,Monsoon,22,1,Alert Triggered,Vehicle,23.0,Cloudy
EVT_073_02490,SGR_ZONE_073,2023-08-29,8,Monsoon,2,0,Undetected,Vehicle,,Clear
EVT_073_02491,SGR_ZONE_073,2023-09-28,9,Autumn,0,1,Neutralized,Vehicle,32.0,Clear
EVT_073_02492,SGR_ZONE_073,2023-09-28,9,Autumn,0,0,Undetected,Vehicle,,Clear
EVT_073_02493,SGR_ZONE_073,2023-09-28,9,Autumn,4,1,Alert Triggered,Vehicle,40.0,Clear
EVT_073_02494,SGR_ZONE_073,2023-09-28,9,Autumn,0,1,Alert Triggered,Unknown,11.0,Cloudy
EVT_073_02495,SGR_ZONE_073,2023-10-28,10,Autumn,23,1,Neutralized,Vehicle,10.0,Snow
EVT_073_02496,SGR_ZONE_073,2023-10-28,10,Autumn,23,1,Retreated,Foot Patrol,27.0,Fog
EVT_073_02497,SGR_ZONE_073,2023-11-27,11,Autumn,22,1,Retreated,Foot Patrol,23.0,Snow
EVT_073_02498,SGR_ZONE_073,2023-11-27,11,Autumn,0,1,Retreated,Foot Patrol,33.0,Snow
EVT_073_02499,SGR_ZONE_073,2023-11-27,11,Autumn,3,1,Neutralized,Drone (Suspicious),50.0,Snow
EVT_073_02500,SGR_ZONE_073,2024-01-26,1,Winter,23,1,Retreated,Drone (Suspicious),27.0,Cloudy
EVT_073_02501,SGR_ZONE_073,2024-01-26,1,Winter,2,0,Undetected,Foot Patrol,,Cloudy
EVT_073_02502,SGR_ZONE_073,2024-03-26,3,Spring,3,1,Neutralized,Vehicle,58.0,Snow
EVT_073_02503,SGR_ZONE_073,2024-03-26,3,Spring,0,0,Undetected,Foot Patrol,,Clear
EVT_073_02504,SGR_ZONE_073,2024-03-26,3,Spring,1,1,Retreated,Foot Patrol,45.0,Clear
EVT_073_02505,SGR_ZONE_073,2024-03-26,3,Spring,23,1,Alert Triggered,Drone (Suspicious),6.0,Cloudy
EVT_073_02506,SGR_ZONE_073,2024-05-25,5,Spring,22,1,Retreated,Drone (Suspicious),54.0,Cloudy
EVT_073_02507,SGR_ZONE_073,2024-05-25,5,Spring,1,1,Retreated,Drone (Suspicious),54.0,Cloudy
EVT_073_02508,SGR_ZONE_073,2024-09-22,9,Autumn,0,0,Undetected,Foot Patrol,,Snow
EVT_073_02509,SGR_ZONE_073,2024-09-22,9,Autumn,0,1,Retreated,Drone (Suspicious),49.0,Cloudy
EVT_073_02510,SGR_ZONE_073,2024-09-22,9,Autumn,0,1,Alert Triggered,Foot Patrol,23.0,Cloudy
EVT_073_02511,SGR_ZONE_073,2024-09-22,9,Autumn,0,1,Retreated,Foot Patrol,46.0,Cloudy
EVT_073_02512,SGR_ZONE_073,2024-09-22,9,Autumn,2,0,Undetected,Vehicle,,Clear
EVT_074_02513,SGR_ZONE_074,2023-01-31,1,Winter,1,0,Undetected,Foot Patrol,,Clear
EVT_074_02514,SGR_ZONE_074,2023-01-31,1,Winter,1,1,Neutralized,Foot Patrol,13.0,Clear
EVT_074_02515,SGR_ZONE_074,2023-01-31,1,Winter,4,0,Undetected,Foot Patrol,,Clear
EVT_074_02516,SGR_ZONE_074,2023-03-02,3,Spring,0,0,Undetected,Vehicle,,Fog
EVT_074_02517,SGR_ZONE_074,2023-04-01,4,Spring,1,0,Undetected,Vehicle,,Cloudy
EVT_074_02518,SGR_ZONE_074,2023-04-01,4,Spring,23,0,Undetected,Unknown,,Fog
EVT_074_02519,SGR_ZONE_074,2023-08-29,8,Monsoon,3,1,Alert Triggered,Foot Patrol,35.0,Clear
EVT_074_02520,SGR_ZONE_074,2023-08-29,8,Monsoon,4,1,Retreated,Foot Patrol,45.0,Cloudy
EVT_074_02521,SGR_ZONE_074,2023-09-28,9,Autumn,1,0,Undetected,Vehicle,,Cloudy
EVT_074_02522,SGR_ZONE_074,2023-09-28,9,Autumn,22,1,Neutralized,Vehicle,55.0,Clear
EVT_074_02523,SGR_ZONE_074,2023-09-28,9,Autumn,0,1,Neutralized,Foot Patrol,5.0,Snow
EVT_074_02524,SGR_ZONE_074,2023-11-27,11,Autumn,0,1,Neutralized,Foot Patrol,32.0,Fog
EVT_074_02525,SGR_ZONE_074,2023-12-27,12,Winter,2,1,Retreated,Foot Patrol,38.0,Cloudy
EVT_074_02526,SGR_ZONE_074,2024-01-26,1,Winter,2,1,Alert Triggered,Foot Patrol,24.0,Fog
EVT_074_02527,SGR_ZONE_074,2024-01-26,1,Winter,0,1,Retreated,Drone (Suspicious),12.0,Clear
EVT_074_02528,SGR_ZONE_074,2024-02-25,2,Winter,22,1,Alert Triggered,Foot Patrol,18.0,Fog
EVT_074_02529,SGR_ZONE_074,2024-02-25,2,Winter,3,0,Undetected,Foot Patrol,,Fog
EVT_074_02530,SGR_ZONE_074,2024-02-25,2,Winter,1,0,Undetected,Foot Patrol,,Clear
EVT_074_02531,SGR_ZONE_074,2024-03-26,3,Spring,0,1,Alert Triggered,Vehicle,40.0,Cloudy
EVT_074_02532,SGR_ZONE_074,2024-03-26,3,Spring,2,1,Retreated,Unknown,21.0,Clear
EVT_074_02533,SGR_ZONE_074,2024-03-26,3,Spring,22,1,Retreated,Vehicle,9.0,Cloudy
EVT_074_02534,SGR_ZONE_074,2024-04-25,4,Spring,1,0,Undetected,Drone (Suspicious),,Snow
EVT_074_02535,SGR_ZONE_074,2024-05-25,5,Spring,23,1,Alert Triggered,Vehicle,20.0,Cloudy
EVT_074_02536,SGR_ZONE_074,2024-05-25,5,Spring,23,0,Undetected,Vehicle,,Cloudy
EVT_074_02537,SGR_ZONE_074,2024-10-22,10,Autumn,23,1,Retreated,Foot Patrol,56.0,Snow
EVT_074_02538,SGR_ZONE_074,2024-10-22,10,Autumn,1,1,Retreated,Unknown,55.0,Clear
EVT_074_02539,SGR_ZONE_074,2024-11-21,11,Autumn,1,0,Undetected,Vehicle,,Snow
EVT_074_02540,SGR_ZONE_074,2024-11-21,11,Autumn,23,0,Undetected,Vehicle,,Fog
EVT_074_02541,SGR_ZONE_074,2024-11-21,11,Autumn,23,0,Undetected,Unknown,,Fog
EVT_074_02542,SGR_ZONE_074,2024-11-21,11,Autumn,1,1,Alert Triggered,Foot Patrol,52.0,Clear
EVT_075_02543,SGR_ZONE_075,2023-01-01,1,Winter,23,0,Undetected,Vehicle,,Clear
EVT_075_02544,SGR_ZONE_075,2023-01-01,1,Winter,22,0,Undetected,Foot Patrol,,Cloudy
EVT_075_02545,SGR_ZONE_075,2023-01-01,1,Winter,22,1,Retreated,Unknown,27.0,Snow
EVT_075_02546,SGR_ZONE_075,2023-01-31,1,Winter,0,0,Undetected,Vehicle,,Fog
EVT_075_02547,SGR_ZONE_075,2023-01-31,1,Winter,1,1,Retreated,Foot Patrol,6.0,Cloudy
EVT_075_02548,SGR_ZONE_075,2023-01-31,1,Winter,23,1,Neutralized,Foot Patrol,13.0,Cloudy
EVT_075_02549,SGR_ZONE_075,2023-01-31,1,Winter,22,0,Undetected,Foot Patrol,,Snow
EVT_075_02550,SGR_ZONE_075,2023-03-02,3,Spring,0,0,Undetected,Drone (Suspicious),,Snow
EVT_075_02551,SGR_ZONE_075,2023-03-02,3,Spring,2,1,Retreated,Foot Patrol,16.0,Clear
EVT_075_02552,SGR_ZONE_075,2023-04-01,4,Spring,1,0,Undetected,Vehicle,,Fog
EVT_075_02553,SGR_ZONE_075,2023-04-01,4,Spring,1,1,Neutralized,Foot Patrol,18.0,Clear
EVT_075_02554,SGR_ZONE_075,2023-04-01,4,Spring,1,1,Retreated,Unknown,43.0,Cloudy
EVT_075_02555,SGR_ZONE_075,2023-05-01,5,Spring,1,0,Undetected,Foot Patrol,,Cloudy
EVT_075_02556,SGR_ZONE_075,2023-05-01,5,Spring,0,0,Undetected,Unknown,,Clear
EVT_075_02557,SGR_ZONE_075,2023-05-01,5,Spring,1,1,Neutralized,Foot Patrol,52.0,Clear
EVT_075_02558,SGR_ZONE_075,2023-05-31,5,Spring,23,1,Retreated,Drone (Suspicious),35.0,Fog
EVT_075_02559,SGR_ZONE_075,2023-09-28,9,Autumn,0,1,Retreated,Unknown,49.0,Clear
EVT_075_02560,SGR_ZONE_075,2023-09-28,9,Autumn,0,0,Undetected,Foot Patrol,,Clear
EVT_075_02561,SGR_ZONE_075,2023-10-28,10,Autumn,4,0,Undetected,Foot Patrol,,Cloudy
EVT_075_02562,SGR_ZONE_075,2023-10-28,10,Autumn,22,1,Neutralized,Unknown,57.0,Clear
EVT_075_02563,SGR_ZONE_075,2023-12-27,12,Winter,0,0,Undetected,Vehicle,,Clear
EVT_075_02564,SGR_ZONE_075,2023-12-27,12,Winter,23,0,Undetected,Foot Patrol,,Cloudy
EVT_075_02565,SGR_ZONE_075,2024-01-26,1,Winter,23,1,Neutralized,Unknown,58.0,Clear
EVT_075_02566,SGR_ZONE_075,2024-01-26,1,Winter,22,1,Alert Triggered,Drone (Suspicious),6.0,Cloudy
EVT_075_02567,SGR_ZONE_075,2024-01-26,1,Winter,23,1,Retreated,Vehicle,6.0,Clear
EVT_075_02568,SGR_ZONE_075,2024-01-26,1,Winter,1,1,Neutralized,Unknown,49.0,Cloudy
EVT_075_02569,SGR_ZONE_075,2024-02-25,2,Winter,22,1,Alert Triggered,Foot Patrol,27.0,Fog
EVT_075_02570,SGR_ZONE_075,2024-02-25,2,Winter,1,1,Retreated,Unknown,26.0,Fog
EVT_075_02571,SGR_ZONE_075,2024-02-25,2,Winter,0,0,Undetected,Foot Patrol,,Cloudy
EVT_075_02572,SGR_ZONE_075,2024-03-26,3,Spring,1,1,Alert Triggered,Drone (Suspicious),40.0,Clear
EVT_075_02573,SGR_ZONE_075,2024-03-26,3,Spring,22,1,Neutralized,Unknown,57.0,Clear
EVT_075_02574,SGR_ZONE_075,2024-03-26,3,Spring,22,0,Undetected,Foot Patrol,,Fog
EVT_075_02575,SGR_ZONE_075,2024-04-25,4,Spring,0,1,Neutralized,Unknown,18.0,Snow
EVT_075_02576,SGR_ZONE_075,2024-04-25,4,Spring,4,0,Undetected,Vehicle,,Clear
EVT_075_02577,SGR_ZONE_075,2024-04-25,4,Spring,0,1,Retreated,Drone (Suspicious),42.0,Clear
EVT_075_02578,SGR_ZONE_075,2024-05-25,5,Spring,4,1,Retreated,Unknown,52.0,Cloudy
EVT_075_02579,SGR_ZONE_075,2024-05-25,5,Spring,0,1,Retreated,Foot Patrol,38.0,Clear
EVT_075_02580,SGR_ZONE_075,2024-06-24,6,Monsoon,1,0,Undetected,Foot Patrol,,Cloudy
EVT_075_02581,SGR_ZONE_075,2024-06-24,6,Monsoon,23,1,Alert Triggered,Drone (Suspicious),29.0,Cloudy
EVT_075_02582,SGR_ZONE_075,2024-07-24,7,Monsoon,4,1,Neutralized,Foot Patrol,37.0,Fog
EVT_075_02583,SGR_ZONE_075,2024-07-24,7,Monsoon,4,1,Retreated,Vehicle,38.0,Clear
EVT_075_02584,SGR_ZONE_075,2024-07-24,7,Monsoon,22,1,Neutralized,Vehicle,54.0,Cloudy
EVT_075_02585,SGR_ZONE_075,2024-07-24,7,Monsoon,2,0,Undetected,Vehicle,,Cloudy
EVT_075_02586,SGR_ZONE_075,2024-10-22,10,Autumn,22,0,Undetected,Unknown,,Snow
EVT_075_02587,SGR_ZONE_075,2024-10-22,10,Autumn,23,1,Retreated,Drone (Suspicious),22.0,Snow
EVT_075_02588,SGR_ZONE_075,2024-10-22,10,Autumn,23,1,Retreated,Foot Patrol,32.0,Fog
EVT_075_02589,SGR_ZONE_075,2024-11-21,11,Autumn,23,1,Retreated,Vehicle,34.0,Cloudy
EVT_075_02590,SGR_ZONE_075,2024-11-21,11,Autumn,22,1,Retreated,Foot Patrol,36.0,Fog
EVT_076_02591,SGR_ZONE_076,2023-01-01,1,Winter,1,1,Retreated,Foot Patrol,49.0,Clear
EVT_076_02592,SGR_ZONE_076,2023-01-01,1,Winter,23,1,Alert Triggered,Vehicle,10.0,Snow
EVT_076_02593,SGR_ZONE_076,2023-01-01,1,Winter,23,1,Retreated,Vehicle,5.0,Snow
EVT_076_02594,SGR_ZONE_076,2023-01-31,1,Winter,23,1,Retreated,Vehicle,28.0,Cloudy
EVT_076_02595,SGR_ZONE_076,2023-01-31,1,Winter,4,1,Retreated,Foot Patrol,19.0,Cloudy
EVT_076_02596,SGR_ZONE_076,2023-01-31,1,Winter,22,1,Retreated,Foot Patrol,26.0,Snow
EVT_076_02597,SGR_ZONE_076,2023-01-31,1,Winter,23,0,Undetected,Unknown,,Fog
EVT_076_02598,SGR_ZONE_076,2023-01-31,1,Winter,23,1,Neutralized,Foot Patrol,46.0,Clear
EVT_076_02599,SGR_ZONE_076,2023-03-02,3,Spring,0,1,Alert Triggered,Foot Patrol,31.0,Cloudy
EVT_076_02600,SGR_ZONE_076,2023-03-02,3,Spring,2,1,Retreated,Foot Patrol,42.0,Snow
EVT_076_02601,SGR_ZONE_076,2023-03-02,3,Spring,4,0,Undetected,Vehicle,,Cloudy
EVT_076_02602,SGR_ZONE_076,2023-04-01,4,Spring,2,1,Retreated,Foot Patrol,13.0,Cloudy
EVT_076_02603,SGR_ZONE_076,2023-04-01,4,Spring,23,0,Undetected,Foot Patrol,,Fog
EVT_076_02604,SGR_ZONE_076,2023-05-31,5,Spring,23,1,Retreated,Unknown,37.0,Fog
EVT_076_02605,SGR_ZONE_076,2023-05-31,5,Spring,22,1,Retreated,Drone (Suspicious),11.0,Clear
EVT_076_02606,SGR_ZONE_076,2023-06-30,6,Monsoon,0,1,Retreated,Foot Patrol,39.0,Cloudy
EVT_076_02607,SGR_ZONE_076,2023-08-29,8,Monsoon,0,1,Retreated,Vehicle,8.0,Clear
EVT_076_02608,SGR_ZONE_076,2023-08-29,8,Monsoon,0,1,Retreated,Vehicle,53.0,Clear
EVT_076_02609,SGR_ZONE_076,2023-08-29,8,Monsoon,0,1,Alert Triggered,Foot Patrol,23.0,Cloudy
EVT_076_02610,SGR_ZONE_076,2023-09-28,9,Autumn,2,0,Undetected,Foot Patrol,,Fog
EVT_076_02611,SGR_ZONE_076,2023-09-28,9,Autumn,1,1,Alert Triggered,Unknown,37.0,Clear
EVT_076_02612,SGR_ZONE_076,2023-09-28,9,Autumn,0,1,Retreated,Vehicle,49.0,Clear
EVT_076_02613,SGR_ZONE_076,2023-09-28,9,Autumn,23,1,Neutralized,Foot Patrol,21.0,Cloudy
EVT_076_02614,SGR_ZONE_076,2023-09-28,9,Autumn,22,1,Retreated,Drone (Suspicious),55.0,Cloudy
EVT_076_02615,SGR_ZONE_076,2023-11-27,11,Autumn,1,1,Retreated,Vehicle,30.0,Fog
EVT_076_02616,SGR_ZONE_076,2023-11-27,11,Autumn,23,1,Alert Triggered,Foot Patrol,42.0,Clear
EVT_076_02617,SGR_ZONE_076,2023-11-27,11,Autumn,23,0,Undetected,Foot Patrol,,Cloudy
EVT_076_02618,SGR_ZONE_076,2023-11-27,11,Autumn,23,1,Alert Triggered,Foot Patrol,6.0,Cloudy
EVT_076_02619,SGR_ZONE_076,2023-12-27,12,Winter,2,1,Retreated,Foot Patrol,36.0,Clear
EVT_076_02620,SGR_ZONE_076,2023-12-27,12,Winter,23,1,Retreated,Vehicle,55.0,Fog
EVT_076_02621,SGR_ZONE_076,2023-12-27,12,Winter,0,1,Neutralized,Unknown,27.0,Clear
EVT_076_02622,SGR_ZONE_076,2023-12-27,12,Winter,22,1,Retreated,Vehicle,32.0,Fog
EVT_076_02623,SGR_ZONE_076,2023-12-27,12,Winter,23,1,Retreated,Foot Patrol,30.0,Fog
EVT_076_02624,SGR_ZONE_076,2024-01-26,1,Winter,2,1,Alert Triggered,Drone (Suspicious),6.0,Clear
EVT_076_02625,SGR_ZONE_076,2024-01-26,1,Winter,1,1,Alert Triggered,Drone (Suspicious),13.0,Clear
EVT_076_02626,SGR_ZONE_076,2024-02-25,2,Winter,23,1,Retreated,Foot Patrol,5.0,Cloudy
EVT_076_02627,SGR_ZONE_076,2024-02-25,2,Winter,0,0,Undetected,Unknown,,Cloudy
EVT_076_02628,SGR_ZONE_076,2024-02-25,2,Winter,1,0,Undetected,Foot Patrol,,Cloudy
EVT_076_02629,SGR_ZONE_076,2024-02-25,2,Winter,1,1,Alert Triggered,Foot Patrol,34.0,Snow
EVT_076_02630,SGR_ZONE_076,2024-02-25,2,Winter,22,0,Undetected,Foot Patrol,,Fog
EVT_076_02631,SGR_ZONE_076,2024-02-25,2,Winter,0,0,Undetected,Unknown,,Clear
EVT_076_02632,SGR_ZONE_076,2024-05-25,5,Spring,0,1,Neutralized,Foot Patrol,56.0,Clear
EVT_076_02633,SGR_ZONE_076,2024-07-24,7,Monsoon,3,1,Retreated,Foot Patrol,15.0,Cloudy
EVT_076_02634,SGR_ZONE_076,2024-07-24,7,Monsoon,0,1,Neutralized,Vehicle,18.0,Clear
EVT_076_02635,SGR_ZONE_076,2024-09-22,9,Autumn,23,1,Retreated,Vehicle,46.0,Clear
EVT_076_02636,SGR_ZONE_076,2024-09-22,9,Autumn,1,1,Retreated,Foot Patrol,56.0,Clear
EVT_076_02637,SGR_ZONE_076,2024-09-22,9,Autumn,3,1,Retreated,Drone (Suspicious),26.0,Cloudy
EVT_076_02638,SGR_ZONE_076,2024-10-22,10,Autumn,23,1,Alert Triggered,Foot Patrol,17.0,Clear
EVT_076_02639,SGR_ZONE_076,2024-10-22,10,Autumn,1,1,Retreated,Vehicle,43.0,Cloudy
EVT_076_02640,SGR_ZONE_076,2024-10-22,10,Autumn,1,1,Retreated,Foot Patrol,53.0,Cloudy
EVT_076_02641,SGR_ZONE_076,2024-10-22,10,Autumn,22,1,Neutralized,Foot Patrol,47.0,Fog
EVT_076_02642,SGR_ZONE_076,2024-11-21,11,Autumn,0,1,Alert Triggered,Drone (Suspicious),26.0,Clear
EVT_076_02643,SGR_ZONE_076,2024-11-21,11,Autumn,23,0,Undetected,Foot Patrol,,Fog
EVT_076_02644,SGR_ZONE_076,2024-11-21,11,Autumn,23,1,Neutralized,Foot Patrol,56.0,Snow
EVT_076_02645,SGR_ZONE_076,2024-11-21,11,Autumn,0,1,Neutralized,Foot Patrol,40.0,Fog
EVT_077_02646,SGR_ZONE_077,2023-01-01,1,Winter,22,1,Retreated,Vehicle,32.0,Cloudy
EVT_077_02647,SGR_ZONE_077,2023-01-01,1,Winter,23,0,Undetected,Foot Patrol,,Clear
EVT_077_02648,SGR_ZONE_077,2023-01-01,1,Winter,1,1,Retreated,Vehicle,34.0,Fog
EVT_077_02649,SGR_ZONE_077,2023-04-01,4,Spring,22,1,Retreated,Unknown,51.0,Cloudy
EVT_077_02650,SGR_ZONE_077,2023-05-31,5,Spring,0,1,Retreated,Unknown,40.0,Cloudy
EVT_077_02651,SGR_ZONE_077,2023-05-31,5,Spring,23,0,Undetected,Vehicle,,Snow
EVT_077_02652,SGR_ZONE_077,2023-05-31,5,Spring,23,1,Alert Triggered,Vehicle,25.0,Clear
EVT_077_02653,SGR_ZONE_077,2023-11-27,11,Autumn,1,0,Undetected,Foot Patrol,,Clear
EVT_077_02654,SGR_ZONE_077,2023-11-27,11,Autumn,0,0,Undetected,Foot Patrol,,Clear
EVT_077_02655,SGR_ZONE_077,2023-11-27,11,Autumn,22,1,Retreated,Vehicle,35.0,Cloudy
